timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,timestamp
2021-10-03T00:00:00.000Z,"""2021-10-03T23:59:59.999Z""","""2021-10-03T18:57:14.000Z""","""2021-10-03T16:21:20.000Z""",1.0004221692,1.0006103728,0.9997225135,1.0002009607,61784201196.95,68037739842.11,"""2021-10-03T23:59:59.999Z"
2021-10-02T00:00:00.000Z,"""2021-10-02T23:59:59.999Z""","""2021-10-02T19:46:09.000Z""","""2021-10-02T00:26:09.000Z""",1.0001066232,1.0005543873,1.0000025434,1.0002837791,67747297411.88,68043373482.37,"""2021-10-02T23:59:59.999Z"
2021-10-01T00:00:00.000Z,"""2021-10-01T23:59:59.999Z""","""2021-10-01T20:31:09.000Z""","""2021-10-01T05:39:18.000Z""",1.0001150115,1.0004136807,0.9997949668,1.000177871,81411630527.39,68036169183.35,"""2021-10-01T23:59:59.999Z"
2021-09-30T00:00:00.000Z,"""2021-09-30T23:59:59.999Z""","""2021-09-30T14:45:18.000Z""","""2021-09-30T22:34:09.000Z""",1.0003819707,1.0005157235,0.9995374763,1.000154661,65935536533.25,68478158940.78,"""2021-09-30T23:59:59.999Z"
2021-09-29T00:00:00.000Z,"""2021-09-29T23:59:59.999Z""","""2021-09-29T11:38:09.000Z""","""2021-09-29T16:21:18.000Z""",1.0004027899,1.0006527098,0.9997452315,1.000281715,64767185195.29,68486858018.12,"""2021-09-29T23:59:59.999Z"
2021-09-28T00:00:00.000Z,"""2021-09-28T23:59:59.999Z""","""2021-09-28T12:47:09.000Z""","""2021-09-28T18:14:09.000Z""",1.0004605635,1.000838802,1.0000888997,1.000298178,66373042997.23,68563533868.7,"""2021-09-28T23:59:59.999Z"
2021-09-27T00:00:00.000Z,"""2021-09-27T23:59:59.999Z""","""2021-09-27T05:10:10.000Z""","""2021-09-27T13:12:20.000Z""",1.0007514419,1.0013554834,0.9999076297,1.0005133637,70088186309.82,68578183307.62,"""2021-09-27T23:59:59.999Z"
2021-09-26T00:00:00.000Z,"""2021-09-26T23:59:59.999Z""","""2021-09-26T19:05:09.000Z""","""2021-09-26T19:45:18.000Z""",1.0009049974,1.0013522907,1.0004204428,1.0007250431,78196884599.48,68592692453.23,"""2021-09-26T23:59:59.999Z"
2021-09-25T00:00:00.000Z,"""2021-09-25T23:59:59.999Z""","""2021-09-25T14:40:09.000Z""","""2021-09-25T01:16:09.000Z""",1.0009035128,1.0016776507,1.0003727702,1.0009887639,66583739947.03,68610768667.03,"""2021-09-25T23:59:59.999Z"
2021-09-24T00:00:00.000Z,"""2021-09-24T23:59:59.999Z""","""2021-09-24T14:58:09.000Z""","""2021-09-24T08:20:09.000Z""",1.0005937691,1.0014400961,0.9999117063,1.0008204456,93076113023.55,68648982437.73,"""2021-09-24T23:59:59.999Z"
2021-09-23T00:00:00.000Z,"""2021-09-23T23:59:59.999Z""","""2021-09-23T09:00:15.000Z""","""2021-09-23T01:49:22.000Z""",1.0000425671,1.001359096,0.9998738247,1.0005077569,71255677560.07,68634938032.45,"""2021-09-23T23:59:59.999Z"
2021-09-22T00:00:00.000Z,"""2021-09-22T23:59:59.999Z""","""2021-09-22T22:03:37.000Z""","""2021-09-22T01:28:33.000Z""",1.0000500146,1.000977,0.999953372,1.0000396671,80708278655.72,68672329780.59,"""2021-09-22T23:59:59.999Z"
