timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2022-06-09T00:00:00.000Z";"2022-06-09T23:59:59.999Z";"2022-06-09T22:28:00.000Z";"2022-06-09T05:57:00.000Z";0.9992732708;0.9994992955;0.9991594184;0.999313864;42359067750.15;72380852348.12;"2022-06-09T23:59:59.999Z"
"2022-06-08T00:00:00.000Z";"2022-06-08T23:59:59.999Z";"2022-06-08T09:36:00.000Z";"2022-06-08T22:15:00.000Z";0.9994152596;0.9995644394;0.9991991066;0.9992620199;52176620957.93;72367104628.92;"2022-06-08T23:59:59.999Z"
"2022-06-07T00:00:00.000Z";"2022-06-07T23:59:59.999Z";"2022-06-07T05:30:00.000Z";"2022-06-07T16:07:00.000Z";0.9992979659;0.999570852;0.9991470292;0.9994135416;67008901674.6;72378077914.79;"2022-06-07T23:59:59.999Z"
"2022-06-06T00:00:00.000Z";"2022-06-06T23:59:59.999Z";"2022-06-06T12:28:00.000Z";"2022-06-06T06:12:00.000Z";0.999285588;0.9995367934;0.9992213681;0.9993113604;51540243030.17;72493493260.8;"2022-06-06T23:59:59.999Z"
"2022-06-05T00:00:00.000Z";"2022-06-05T23:59:59.999Z";"2022-06-05T17:41:00.000Z";"2022-06-05T22:31:00.000Z";0.9993094779;0.999358131;0.9991942703;0.9992964576;30872185296.07;72492412161.34;"2022-06-05T23:59:59.999Z"
"2022-06-04T00:00:00.000Z";"2022-06-04T23:59:59.999Z";"2022-06-04T18:40:00.000Z";"2022-06-04T05:56:00.000Z";0.9991742463;0.9993573805;0.9990323414;0.9993128299;30834183068.46;72493599862.39;"2022-06-04T23:59:59.999Z"
"2022-06-03T00:00:00.000Z";"2022-06-03T23:59:59.999Z";"2022-06-03T04:48:00.000Z";"2022-06-03T20:32:00.000Z";0.9992945298;0.9994909392;0.999022346;0.9991695421;43789145735.21;72478209424.9;"2022-06-03T23:59:59.999Z"
"2022-06-02T00:00:00.000Z";"2022-06-02T23:59:59.999Z";"2022-06-02T14:12:00.000Z";"2022-06-02T00:27:00.000Z";0.999231698;0.9994910725;0.9991036663;0.9993165737;50520845556.04;72488874871.39;"2022-06-02T23:59:59.999Z"
"2022-06-01T00:00:00.000Z";"2022-06-01T23:59:59.999Z";"2022-06-01T00:48:00.000Z";"2022-06-01T20:08:00.000Z";0.9993808858;0.999502339;0.9988687915;0.9992595395;68866735589.95;72484737695.44;"2022-06-01T23:59:59.999Z"
"2022-05-31T00:00:00.000Z";"2022-05-31T23:59:59.999Z";"2022-05-31T06:01:00.000Z";"2022-05-31T15:53:00.000Z";0.9993779637;0.9994926918;0.9992846489;0.9993878636;62841794272.13;72494046130.53;"2022-05-31T23:59:59.999Z"
